 0.00000000e+00 9.86635786e-03 3.94264934e-02 8.85637464e-02 1.57084194e-01 2.44717419e-01 3.51117571e-01 4.75864738e-01 6.18466600e-01 7.78360372e-01 9.54915028e-01 1.14743379e+00 1.35515686e+00 1.57726447e+00 1.81288005e+00 2.06107374e+00 2.32086603e+00 2.59123163e+00 2.87110354e+00 3.15937724e+00 3.45491503e+00 3.75655056e+00 4.06309343e+00 4.37333383e+00 4.68604740e+00 5.00000000e+00 5.31395260e+00 5.62666617e+00 5.93690657e+00 6.24344944e+00 6.54508497e+00 6.84062276e+00 7.12889646e+00 7.40876837e+00 7.67913397e+00 7.93892626e+00 8.18711995e+00 8.42273553e+00 8.64484314e+00 8.85256621e+00 9.04508497e+00 9.22163963e+00 9.38153340e+00 9.52413526e+00 9.64888243e+00 9.75528258e+00 9.84291581e+00 9.91143625e+00 9.96057351e+00 9.99013364e+00 1.00000000e+01
 0.00000000e+00 9.86635786e-03 3.94264934e-02 8.85637464e-02 1.57084194e-01 2.44717419e-01 3.51117571e-01 4.75864738e-01 6.18466600e-01 7.78360372e-01 9.54915028e-01 1.14743379e+00 1.35515686e+00 1.57726447e+00 1.81288005e+00 2.06107374e+00 2.32086603e+00 2.59123163e+00 2.87110354e+00 3.15937724e+00 3.45491503e+00 3.75655056e+00 4.06309343e+00 4.37333383e+00 4.68604740e+00 5.00000000e+00 5.31395260e+00 5.62666617e+00 5.93690657e+00 6.24344944e+00 6.54508497e+00 6.84062276e+00 7.12889646e+00 7.40876837e+00 7.67913397e+00 7.93892626e+00 8.18711995e+00 8.42273553e+00 8.64484314e+00 8.85256621e+00 9.04508497e+00 9.22163963e+00 9.38153340e+00 9.52413526e+00 9.64888243e+00 9.75528258e+00 9.84291581e+00 9.91143625e+00 9.96057351e+00 9.99013364e+00 1.00000000e+01
 0.00000000e+00 9.86635786e-03 3.94264934e-02 8.85637464e-02 1.57084194e-01 2.44717419e-01 3.51117571e-01 4.75864738e-01 6.18466600e-01 7.78360372e-01 9.54915028e-01 1.14743379e+00 1.35515686e+00 1.57726447e+00 1.81288005e+00 2.06107374e+00 2.32086603e+00 2.59123163e+00 2.87110354e+00 3.15937724e+00 3.45491503e+00 3.75655056e+00 4.06309343e+00 4.37333383e+00 4.68604740e+00 5.00000000e+00 5.31395260e+00 5.62666617e+00 5.93690657e+00 6.24344944e+00 6.54508497e+00 6.84062276e+00 7.12889646e+00 7.40876837e+00 7.67913397e+00 7.93892626e+00 8.18711995e+00 8.42273553e+00 8.64484314e+00 8.85256621e+00 9.04508497e+00 9.22163963e+00 9.38153340e+00 9.52413526e+00 9.64888243e+00 9.75528258e+00 9.84291581e+00 9.91143625e+00 9.96057351e+00 9.99013364e+00 1.00000000e+01
 0.00000000e+00 9.86635786e-03 3.94264934e-02 8.85637464e-02 1.57084194e-01 2.44717419e-01 3.51117571e-01 4.75864738e-01 6.18466600e-01 7.78360372e-01 9.54915028e-01 1.14743379e+00 1.35515686e+00 1.57726447e+00 1.81288005e+00 2.06107374e+00 2.32086603e+00 2.59123163e+00 2.87110354e+00 3.15937724e+00 3.45491503e+00 3.75655056e+00 4.06309343e+00 4.37333383e+00 4.68604740e+00 5.00000000e+00 5.31395260e+00 5.62666617e+00 5.93690657e+00 6.24344944e+00 6.54508497e+00 6.84062276e+00 7.12889646e+00 7.40876837e+00 7.67913397e+00 7.93892626e+00 8.18711995e+00 8.42273553e+00 8.64484314e+00 8.85256621e+00 9.04508497e+00 9.22163963e+00 9.38153340e+00 9.52413526e+00 9.64888243e+00 9.75528258e+00 9.84291581e+00 9.91143625e+00 9.96057351e+00 9.99013364e+00 1.00000000e+01
 0.00000000e+00 9.86635786e-03 3.94264934e-02 8.85637464e-02 1.57084194e-01 2.44717419e-01 3.51117571e-01 4.75864738e-01 6.18466600e-01 7.78360372e-01 9.54915028e-01 1.14743379e+00 1.35515686e+00 1.57726447e+00 1.81288005e+00 2.06107374e+00 2.32086603e+00 2.59123163e+00 2.87110354e+00 3.15937724e+00 3.45491503e+00 3.75655056e+00 4.06309343e+00 4.37333383e+00 4.68604740e+00 5.00000000e+00 5.31395260e+00 5.62666617e+00 5.93690657e+00 6.24344944e+00 6.54508497e+00 6.84062276e+00 7.12889646e+00 7.40876837e+00 7.67913397e+00 7.93892626e+00 8.18711995e+00 8.42273553e+00 8.64484314e+00 8.85256621e+00 9.04508497e+00 9.22163963e+00 9.38153340e+00 9.52413526e+00 9.64888243e+00 9.75528258e+00 9.84291581e+00 9.91143625e+00 9.96057351e+00 9.99013364e+00 1.00000000e+01
 0.00000000e+00 9.86635786e-03 3.94264934e-02 8.85637464e-02 1.57084194e-01 2.44717419e-01 3.51117571e-01 4.75864738e-01 6.18466600e-01 7.78360372e-01 9.54915028e-01 1.14743379e+00 1.35515686e+00 1.57726447e+00 1.81288005e+00 2.06107374e+00 2.32086603e+00 2.59123163e+00 2.87110354e+00 3.15937724e+00 3.45491503e+00 3.75655056e+00 4.06309343e+00 4.37333383e+00 4.68604740e+00 5.00000000e+00 5.31395260e+00 5.62666617e+00 5.93690657e+00 6.24344944e+00 6.54508497e+00 6.84062276e+00 7.12889646e+00 7.40876837e+00 7.67913397e+00 7.93892626e+00 8.18711995e+00 8.42273553e+00 8.64484314e+00 8.85256621e+00 9.04508497e+00 9.22163963e+00 9.38153340e+00 9.52413526e+00 9.64888243e+00 9.75528258e+00 9.84291581e+00 9.91143625e+00 9.96057351e+00 9.99013364e+00 1.00000000e+01
 0.00000000e+00 9.86635786e-03 3.94264934e-02 8.85637464e-02 1.57084194e-01 2.44717419e-01 3.51117571e-01 4.75864738e-01 6.18466600e-01 7.78360372e-01 9.54915028e-01 1.14743379e+00 1.35515686e+00 1.57726447e+00 1.81288005e+00 2.06107374e+00 2.32086603e+00 2.59123163e+00 2.87110354e+00 3.15937724e+00 3.45491503e+00 3.75655056e+00 4.06309343e+00 4.37333383e+00 4.68604740e+00 5.00000000e+00 5.31395260e+00 5.62666617e+00 5.93690657e+00 6.24344944e+00 6.54508497e+00 6.84062276e+00 7.12889646e+00 7.40876837e+00 7.67913397e+00 7.93892626e+00 8.18711995e+00 8.42273553e+00 8.64484314e+00 8.85256621e+00 9.04508497e+00 9.22163963e+00 9.38153340e+00 9.52413526e+00 9.64888243e+00 9.75528258e+00 9.84291581e+00 9.91143625e+00 9.96057351e+00 9.99013364e+00 1.00000000e+01
 0.00000000e+00 9.86635786e-03 3.94264934e-02 8.85637464e-02 1.57084194e-01 2.44717419e-01 3.51117571e-01 4.75864738e-01 6.18466600e-01 7.78360372e-01 9.54915028e-01 1.14743379e+00 1.35515686e+00 1.57726447e+00 1.81288005e+00 2.06107374e+00 2.32086603e+00 2.59123163e+00 2.87110354e+00 3.15937724e+00 3.45491503e+00 3.75655056e+00 4.06309343e+00 4.37333383e+00 4.68604740e+00 5.00000000e+00 5.31395260e+00 5.62666617e+00 5.93690657e+00 6.24344944e+00 6.54508497e+00 6.84062276e+00 7.12889646e+00 7.40876837e+00 7.67913397e+00 7.93892626e+00 8.18711995e+00 8.42273553e+00 8.64484314e+00 8.85256621e+00 9.04508497e+00 9.22163963e+00 9.38153340e+00 9.52413526e+00 9.64888243e+00 9.75528258e+00 9.84291581e+00 9.91143625e+00 9.96057351e+00 9.99013364e+00 1.00000000e+01
 0.00000000e+00 9.86635786e-03 3.94264934e-02 8.85637464e-02 1.57084194e-01 2.44717419e-01 3.51117571e-01 4.75864738e-01 6.18466600e-01 7.78360372e-01 9.54915028e-01 1.14743379e+00 1.35515686e+00 1.57726447e+00 1.81288005e+00 2.06107374e+00 2.32086603e+00 2.59123163e+00 2.87110354e+00 3.15937724e+00 3.45491503e+00 3.75655056e+00 4.06309343e+00 4.37333383e+00 4.68604740e+00 5.00000000e+00 5.31395260e+00 5.62666617e+00 5.93690657e+00 6.24344944e+00 6.54508497e+00 6.84062276e+00 7.12889646e+00 7.40876837e+00 7.67913397e+00 7.93892626e+00 8.18711995e+00 8.42273553e+00 8.64484314e+00 8.85256621e+00 9.04508497e+00 9.22163963e+00 9.38153340e+00 9.52413526e+00 9.64888243e+00 9.75528258e+00 9.84291581e+00 9.91143625e+00 9.96057351e+00 9.99013364e+00 1.00000000e+01
 0.00000000e+00 9.86635786e-03 3.94264934e-02 8.85637464e-02 1.57084194e-01 2.44717419e-01 3.51117571e-01 4.75864738e-01 6.18466600e-01 7.78360372e-01 9.54915028e-01 1.14743379e+00 1.35515686e+00 1.57726447e+00 1.81288005e+00 2.06107374e+00 2.32086603e+00 2.59123163e+00 2.87110354e+00 3.15937724e+00 3.45491503e+00 3.75655056e+00 4.06309343e+00 4.37333383e+00 4.68604740e+00 5.00000000e+00 5.31395260e+00 5.62666617e+00 5.93690657e+00 6.24344944e+00 6.54508497e+00 6.84062276e+00 7.12889646e+00 7.40876837e+00 7.67913397e+00 7.93892626e+00 8.18711995e+00 8.42273553e+00 8.64484314e+00 8.85256621e+00 9.04508497e+00 9.22163963e+00 9.38153340e+00 9.52413526e+00 9.64888243e+00 9.75528258e+00 9.84291581e+00 9.91143625e+00 9.96057351e+00 9.99013364e+00 1.00000000e+01
 0.00000000e+00 9.86635786e-03 3.94264934e-02 8.85637464e-02 1.57084194e-01 2.44717419e-01 3.51117571e-01 4.75864738e-01 6.18466600e-01 7.78360372e-01 9.54915028e-01 1.14743379e+00 1.35515686e+00 1.57726447e+00 1.81288005e+00 2.06107374e+00 2.32086603e+00 2.59123163e+00 2.87110354e+00 3.15937724e+00 3.45491503e+00 3.75655056e+00 4.06309343e+00 4.37333383e+00 4.68604740e+00 5.00000000e+00 5.31395260e+00 5.62666617e+00 5.93690657e+00 6.24344944e+00 6.54508497e+00 6.84062276e+00 7.12889646e+00 7.40876837e+00 7.67913397e+00 7.93892626e+00 8.18711995e+00 8.42273553e+00 8.64484314e+00 8.85256621e+00 9.04508497e+00 9.22163963e+00 9.38153340e+00 9.52413526e+00 9.64888243e+00 9.75528258e+00 9.84291581e+00 9.91143625e+00 9.96057351e+00 9.99013364e+00 1.00000000e+01
 0.00000000e+00 9.86635786e-03 3.94264934e-02 8.85637464e-02 1.57084194e-01 2.44717419e-01 3.51117571e-01 4.75864738e-01 6.18466600e-01 7.78360372e-01 9.54915028e-01 1.14743379e+00 1.35515686e+00 1.57726447e+00 1.81288005e+00 2.06107374e+00 2.32086603e+00 2.59123163e+00 2.87110354e+00 3.15937724e+00 3.45491503e+00 3.75655056e+00 4.06309343e+00 4.37333383e+00 4.68604740e+00 5.00000000e+00 5.31395260e+00 5.62666617e+00 5.93690657e+00 6.24344944e+00 6.54508497e+00 6.84062276e+00 7.12889646e+00 7.40876837e+00 7.67913397e+00 7.93892626e+00 8.18711995e+00 8.42273553e+00 8.64484314e+00 8.85256621e+00 9.04508497e+00 9.22163963e+00 9.38153340e+00 9.52413526e+00 9.64888243e+00 9.75528258e+00 9.84291581e+00 9.91143625e+00 9.96057351e+00 9.99013364e+00 1.00000000e+01
 0.00000000e+00 9.86635786e-03 3.94264934e-02 8.85637464e-02 1.57084194e-01 2.44717419e-01 3.51117571e-01 4.75864738e-01 6.18466600e-01 7.78360372e-01 9.54915028e-01 1.14743379e+00 1.35515686e+00 1.57726447e+00 1.81288005e+00 2.06107374e+00 2.32086603e+00 2.59123163e+00 2.87110354e+00 3.15937724e+00 3.45491503e+00 3.75655056e+00 4.06309343e+00 4.37333383e+00 4.68604740e+00 5.00000000e+00 5.31395260e+00 5.62666617e+00 5.93690657e+00 6.24344944e+00 6.54508497e+00 6.84062276e+00 7.12889646e+00 7.40876837e+00 7.67913397e+00 7.93892626e+00 8.18711995e+00 8.42273553e+00 8.64484314e+00 8.85256621e+00 9.04508497e+00 9.22163963e+00 9.38153340e+00 9.52413526e+00 9.64888243e+00 9.75528258e+00 9.84291581e+00 9.91143625e+00 9.96057351e+00 9.99013364e+00 1.00000000e+01
 0.00000000e+00 9.86635786e-03 3.94264934e-02 8.85637464e-02 1.57084194e-01 2.44717419e-01 3.51117571e-01 4.75864738e-01 6.18466600e-01 7.78360372e-01 9.54915028e-01 1.14743379e+00 1.35515686e+00 1.57726447e+00 1.81288005e+00 2.06107374e+00 2.32086603e+00 2.59123163e+00 2.87110354e+00 3.15937724e+00 3.45491503e+00 3.75655056e+00 4.06309343e+00 4.37333383e+00 4.68604740e+00 5.00000000e+00 5.31395260e+00 5.62666617e+00 5.93690657e+00 6.24344944e+00 6.54508497e+00 6.84062276e+00 7.12889646e+00 7.40876837e+00 7.67913397e+00 7.93892626e+00 8.18711995e+00 8.42273553e+00 8.64484314e+00 8.85256621e+00 9.04508497e+00 9.22163963e+00 9.38153340e+00 9.52413526e+00 9.64888243e+00 9.75528258e+00 9.84291581e+00 9.91143625e+00 9.96057351e+00 9.99013364e+00 1.00000000e+01
 0.00000000e+00 9.86635786e-03 3.94264934e-02 8.85637464e-02 1.57084194e-01 2.44717419e-01 3.51117571e-01 4.75864738e-01 6.18466600e-01 7.78360372e-01 9.54915028e-01 1.14743379e+00 1.35515686e+00 1.57726447e+00 1.81288005e+00 2.06107374e+00 2.32086603e+00 2.59123163e+00 2.87110354e+00 3.15937724e+00 3.45491503e+00 3.75655056e+00 4.06309343e+00 4.37333383e+00 4.68604740e+00 5.00000000e+00 5.31395260e+00 5.62666617e+00 5.93690657e+00 6.24344944e+00 6.54508497e+00 6.84062276e+00 7.12889646e+00 7.40876837e+00 7.67913397e+00 7.93892626e+00 8.18711995e+00 8.42273553e+00 8.64484314e+00 8.85256621e+00 9.04508497e+00 9.22163963e+00 9.38153340e+00 9.52413526e+00 9.64888243e+00 9.75528258e+00 9.84291581e+00 9.91143625e+00 9.96057351e+00 9.99013364e+00 1.00000000e+01
 0.00000000e+00 9.86635786e-03 3.94264934e-02 8.85637464e-02 1.57084194e-01 2.44717419e-01 3.51117571e-01 4.75864738e-01 6.18466600e-01 7.78360372e-01 9.54915028e-01 1.14743379e+00 1.35515686e+00 1.57726447e+00 1.81288005e+00 2.06107374e+00 2.32086603e+00 2.59123163e+00 2.87110354e+00 3.15937724e+00 3.45491503e+00 3.75655056e+00 4.06309343e+00 4.37333383e+00 4.68604740e+00 5.00000000e+00 5.31395260e+00 5.62666617e+00 5.93690657e+00 6.24344944e+00 6.54508497e+00 6.84062276e+00 7.12889646e+00 7.40876837e+00 7.67913397e+00 7.93892626e+00 8.18711995e+00 8.42273553e+00 8.64484314e+00 8.85256621e+00 9.04508497e+00 9.22163963e+00 9.38153340e+00 9.52413526e+00 9.64888243e+00 9.75528258e+00 9.84291581e+00 9.91143625e+00 9.96057351e+00 9.99013364e+00 1.00000000e+01
 0.00000000e+00 9.86635786e-03 3.94264934e-02 8.85637464e-02 1.57084194e-01 2.44717419e-01 3.51117571e-01 4.75864738e-01 6.18466600e-01 7.78360372e-01 9.54915028e-01 1.14743379e+00 1.35515686e+00 1.57726447e+00 1.81288005e+00 2.06107374e+00 2.32086603e+00 2.59123163e+00 2.87110354e+00 3.15937724e+00 3.45491503e+00 3.75655056e+00 4.06309343e+00 4.37333383e+00 4.68604740e+00 5.00000000e+00 5.31395260e+00 5.62666617e+00 5.93690657e+00 6.24344944e+00 6.54508497e+00 6.84062276e+00 7.12889646e+00 7.40876837e+00 7.67913397e+00 7.93892626e+00 8.18711995e+00 8.42273553e+00 8.64484314e+00 8.85256621e+00 9.04508497e+00 9.22163963e+00 9.38153340e+00 9.52413526e+00 9.64888243e+00 9.75528258e+00 9.84291581e+00 9.91143625e+00 9.96057351e+00 9.99013364e+00 1.00000000e+01
 0.00000000e+00 9.86635786e-03 3.94264934e-02 8.85637464e-02 1.57084194e-01 2.44717419e-01 3.51117571e-01 4.75864738e-01 6.18466600e-01 7.78360372e-01 9.54915028e-01 1.14743379e+00 1.35515686e+00 1.57726447e+00 1.81288005e+00 2.06107374e+00 2.32086603e+00 2.59123163e+00 2.87110354e+00 3.15937724e+00 3.45491503e+00 3.75655056e+00 4.06309343e+00 4.37333383e+00 4.68604740e+00 5.00000000e+00 5.31395260e+00 5.62666617e+00 5.93690657e+00 6.24344944e+00 6.54508497e+00 6.84062276e+00 7.12889646e+00 7.40876837e+00 7.67913397e+00 7.93892626e+00 8.18711995e+00 8.42273553e+00 8.64484314e+00 8.85256621e+00 9.04508497e+00 9.22163963e+00 9.38153340e+00 9.52413526e+00 9.64888243e+00 9.75528258e+00 9.84291581e+00 9.91143625e+00 9.96057351e+00 9.99013364e+00 1.00000000e+01
 0.00000000e+00 9.86635786e-03 3.94264934e-02 8.85637464e-02 1.57084194e-01 2.44717419e-01 3.51117571e-01 4.75864738e-01 6.18466600e-01 7.78360372e-01 9.54915028e-01 1.14743379e+00 1.35515686e+00 1.57726447e+00 1.81288005e+00 2.06107374e+00 2.32086603e+00 2.59123163e+00 2.87110354e+00 3.15937724e+00 3.45491503e+00 3.75655056e+00 4.06309343e+00 4.37333383e+00 4.68604740e+00 5.00000000e+00 5.31395260e+00 5.62666617e+00 5.93690657e+00 6.24344944e+00 6.54508497e+00 6.84062276e+00 7.12889646e+00 7.40876837e+00 7.67913397e+00 7.93892626e+00 8.18711995e+00 8.42273553e+00 8.64484314e+00 8.85256621e+00 9.04508497e+00 9.22163963e+00 9.38153340e+00 9.52413526e+00 9.64888243e+00 9.75528258e+00 9.84291581e+00 9.91143625e+00 9.96057351e+00 9.99013364e+00 1.00000000e+01
 0.00000000e+00 9.86635786e-03 3.94264934e-02 8.85637464e-02 1.57084194e-01 2.44717419e-01 3.51117571e-01 4.75864738e-01 6.18466600e-01 7.78360372e-01 9.54915028e-01 1.14743379e+00 1.35515686e+00 1.57726447e+00 1.81288005e+00 2.06107374e+00 2.32086603e+00 2.59123163e+00 2.87110354e+00 3.15937724e+00 3.45491503e+00 3.75655056e+00 4.06309343e+00 4.37333383e+00 4.68604740e+00 5.00000000e+00 5.31395260e+00 5.62666617e+00 5.93690657e+00 6.24344944e+00 6.54508497e+00 6.84062276e+00 7.12889646e+00 7.40876837e+00 7.67913397e+00 7.93892626e+00 8.18711995e+00 8.42273553e+00 8.64484314e+00 8.85256621e+00 9.04508497e+00 9.22163963e+00 9.38153340e+00 9.52413526e+00 9.64888243e+00 9.75528258e+00 9.84291581e+00 9.91143625e+00 9.96057351e+00 9.99013364e+00 1.00000000e+01
